ibge_id;municipality_code;municipality_name;uf;latitude;longitude;coordinate_source
1701309;170130;Aragominas;TO;-6.945520386576214;-48.63232635070902;ibge_malha
1701903;170190;Araguacema;TO;-8.939088315309197;-49.505548052718666;ibge_malha
1702000;170200;Araguaçu;TO;-12.839857169640382;-49.696355686137245;ibge_malha
1702109;170210;Araguaína;TO;-7.33129922968485;-48.58779378733682;ibge_malha
1702158;170215;Araguanã;TO;-6.790974727606414;-48.52454747411037;ibge_malha
1702208;170220;Araguatins;TO;-5.665850321966569;-48.1048140644771;ibge_malha
1702307;170230;Arapoema;TO;-7.723408434177363;-48.99981825907339;ibge_malha
1702406;170240;Arraias;TO;-12.817196232676572;-47.047779535845365;ibge_malha
1702554;170255;Augustinópolis;TO;-5.497805983520902;-47.92815291194265;ibge_malha
1702703;170270;Aurora do Tocantins;TO;-12.646625800771066;-46.43284553508689;ibge_malha
1702901;170290;Axixá do Tocantins;TO;-5.649393365983354;-47.76610357886979;ibge_malha
1703008;170300;Babaçulândia;TO;-7.174534301307133;-47.85683919488403;ibge_malha
1703057;170305;Bandeirantes do Tocantins;TO;-7.903026163546336;-48.67553749476154;ibge_malha
1703073;170307;Barra do Ouro;TO;-7.71777965294059;-47.57861310703534;ibge_malha
1703107;170310;Barrolândia;TO;-9.865782667372864;-48.79119492808558;ibge_malha
1703206;170320;Bernardo Sayão;TO;-7.983456586648204;-48.96909338196809;ibge_malha
1703305;170330;Bom Jesus do Tocantins;TO;-9.01240793816846;-47.87922207105376;ibge_malha
1703602;170360;Brasilândia do Tocantins;TO;-8.289906721987359;-48.44279163747844;ibge_malha
1703701;170370;Brejinho de Nazaré;TO;-11.02927170083772;-48.62411603055724;ibge_malha
1703800;170380;Buriti do Tocantins;TO;-5.337675076989046;-48.13630893980667;ibge_malha
1703826;170382;Cachoeirinha;TO;-6.090006998506475;-47.84132421814358;ibge_malha
1703842;170384;Campos Lindos;TO;-8.20379722660831;-46.80457635582478;ibge_malha
1703867;170386;Cariri do Tocantins;TO;-11.933038182617503;-49.20277787768295;ibge_malha
1703883;170388;Carmolândia;TO;-7.0451296770676235;-48.374556019302354;ibge_malha
1703891;170389;Carrasco Bonito;TO;-5.33717407737028;-48.00989329589732;ibge_malha
1703909;170390;Caseara;TO;-9.401664348811973;-49.84856833085489;ibge_malha
1704105;170410;Centenário;TO;-9.073785790976663;-47.44478084800037;ibge_malha
1704600;170460;Chapada de Areia;TO;-10.165712951998051;-49.195683057797595;ibge_malha
1705102;170510;Chapada da Natividade;TO;-11.54106663357926;-47.84642902965794;ibge_malha
1705508;170550;Colinas do Tocantins;TO;-8.07644280069304;-48.53011224310463;ibge_malha
1705557;170555;Combinado;TO;-12.846259456568394;-46.50378688649469;ibge_malha
1705607;170560;Conceição do Tocantins;TO;-12.171031914422436;-47.30365819852151;ibge_malha
1706001;170600;Couto Magalhães;TO;-8.436715534568593;-49.1624470289519;ibge_malha
1706100;170610;Cristalândia;TO;-10.636385551465544;-49.312393981179504;ibge_malha
1706258;170625;Crixás do Tocantins;TO;-11.171861151427066;-49.07275571506546;ibge_malha
1706506;170650;Darcinópolis;TO;-6.763401164566443;-47.76790183951028;ibge_malha
1707009;170700;Dianópolis;TO;-11.694790889137062;-46.795728462086345;ibge_malha
1707108;170710;Divinópolis do Tocantins;TO;-9.695157547556036;-49.35476342799051;ibge_malha
1707207;170720;Dois Irmãos do Tocantins;TO;-9.270938073230878;-49.066935029997175;ibge_malha
1707306;170730;Dueré;TO;-11.42722504720203;-49.39128231429313;ibge_malha
1707405;170740;Esperantina;TO;-5.326289117199428;-48.54033372713686;ibge_malha
1707553;170755;Fátima;TO;-10.809774634775389;-48.87232169068385;ibge_malha
1707652;170765;Figueirópolis;TO;-12.26345954058932;-49.28277332374587;ibge_malha
1707702;170770;Filadélfia;TO;-7.4966755754134615;-47.793747661918424;ibge_malha
1708205;170820;Formoso do Araguaia;TO;-11.958277146810353;-50.09809628476079;ibge_malha
1708254;170825;Tabocão;TO;-9.071429795495195;-48.54601289556918;ibge_malha
1708304;170830;Goianorte;TO;-8.873187009156839;-49.01122358424044;ibge_malha
1709005;170900;Goiatins;TO;-8.094159141554721;-47.48152634918635;ibge_malha
1709302;170930;Guaraí;TO;-8.73012198117251;-48.42504575893957;ibge_malha
1709500;170950;Gurupi;TO;-11.651599023399346;-48.887360266843096;ibge_malha
1709807;170980;Ipueiras;TO;-11.135077628279104;-48.403526832943335;ibge_malha
1710508;171050;Itacajá;TO;-8.571528959545883;-47.66932153817421;ibge_malha
1710706;171070;Itaguatins;TO;-5.80273873389185;-47.595069110390995;ibge_malha
1710904;171090;Itapiratins;TO;-8.316316472987173;-48.03331431223204;ibge_malha
1711100;171110;Itaporã do Tocantins;TO;-8.451213898412535;-48.75260590372799;ibge_malha
1711506;171150;Jaú do Tocantins;TO;-12.747750567491924;-48.64548267413639;ibge_malha
1711803;171180;Juarina;TO;-8.140784253507173;-49.11033624888576;ibge_malha
1711902;171190;Lagoa da Confusão;TO;-11.035007511914;-50.16071842617467;ibge_malha
1711951;171195;Lagoa do Tocantins;TO;-10.341868130901295;-47.48115331244464;ibge_malha
1712009;171200;Lajeado;TO;-9.850564846874356;-48.290943157436985;ibge_malha
1712157;171215;Lavandeira;TO;-12.812616075856157;-46.4104659863863;ibge_malha
1712405;171240;Lizarda;TO;-9.524810282123472;-46.938952960106015;ibge_malha
1712454;171245;Luzinópolis;TO;-6.206021426988043;-47.830743369678814;ibge_malha
1712504;171250;Marianópolis do Tocantins;TO;-9.787571544334652;-49.700045998078025;ibge_malha
1712702;171270;Mateiros;TO;-10.583007586870577;-46.50260837072044;ibge_malha
1712801;171280;Maurilândia do Tocantins;TO;-6.023187759879997;-47.589952502569;ibge_malha
1713205;171320;Miracema do Tocantins;TO;-9.754141430791297;-48.55147553544809;ibge_malha
1713304;171330;Miranorte;TO;-9.416322776269737;-48.6837609613414;ibge_malha
1713601;171360;Monte do Carmo;TO;-10.747622865347989;-48.017211783629406;ibge_malha
1713700;171370;Monte Santo do Tocantins;TO;-9.999481759981332;-49.067270881580654;ibge_malha
1713809;171380;Palmeiras do Tocantins;TO;-6.600236800611029;-47.642670318981956;ibge_malha
1713957;171395;Muricilândia;TO;-7.003365156156654;-48.78647546804286;ibge_malha
1714203;171420;Natividade;TO;-11.79833321032451;-47.64884537211756;ibge_malha
1714302;171430;Nazaré;TO;-6.330334379053944;-47.781473981594644;ibge_malha
1714880;171488;Nova Olinda;TO;-7.637886364166189;-48.36073895804788;ibge_malha
1715002;171500;Nova Rosalândia;TO;-10.5500082212148;-48.97329221785273;ibge_malha
1715101;171510;Novo Acordo;TO;-10.154984032550827;-47.38301783832923;ibge_malha
1715150;171515;Novo Alegre;TO;-12.914302058241455;-46.55959874281535;ibge_malha
1715259;171525;Novo Jardim;TO;-11.779011773156281;-46.57035977472875;ibge_malha
1715507;171550;Oliveira de Fátima;TO;-10.674504097314225;-48.87579103353467;ibge_malha
1715705;171570;Palmeirante;TO;-7.885960195690174;-48.15628929319809;ibge_malha
1715754;171575;Palmeirópolis;TO;-13.019781235012802;-48.34877724149307;ibge_malha
1716109;171610;Paraíso do Tocantins;TO;-10.218214671369887;-48.827268210454605;ibge_malha
1716208;171620;Paranã;TO;-12.696493629660765;-47.813479025569876;ibge_malha
1716307;171630;Pau D'Arco;TO;-7.544925540238743;-48.98837695629254;ibge_malha
1716505;171650;Pedro Afonso;TO;-9.226898794820642;-48.03421269636317;ibge_malha
1716604;171660;Peixe;TO;-11.996736996197091;-48.55521606917664;ibge_malha
1716653;171665;Pequizeiro;TO;-8.379827294283743;-48.917168142326815;ibge_malha
1716703;171670;Colméia;TO;-8.837409074080242;-48.74863649222898;ibge_malha
1717008;171700;Pindorama do Tocantins;TO;-11.159720140528686;-47.55883503014187;ibge_malha
1717206;171720;Piraquê;TO;-6.73863459939598;-48.23944967739019;ibge_malha
1717503;171750;Pium;TO;-10.209542198483794;-49.87189638199684;ibge_malha
1717800;171780;Ponte Alta do Bom Jesus;TO;-12.057561418975268;-46.593245139075364;ibge_malha
1717909;171790;Ponte Alta do Tocantins;TO;-10.749502657629407;-47.324556950442705;ibge_malha
1718006;171800;Porto Alegre do Tocantins;TO;-11.510848791225005;-47.046716581999306;ibge_malha
1718204;171820;Porto Nacional;TO;-10.543711138256587;-48.4964809110408;ibge_malha
1718303;171830;Praia Norte;TO;-5.4748360861681675;-47.781919786287844;ibge_malha
1718402;171840;Presidente Kennedy;TO;-8.46188101603545;-48.46157496881086;ibge_malha
1718451;171845;Pugmil;TO;-10.422513687579636;-48.88236745897341;ibge_malha
1718501;171850;Recursolândia;TO;-8.697368941804276;-47.11311476830192;ibge_malha
1718550;171855;Riachinho;TO;-6.459916288980078;-48.13621484686801;ibge_malha
1718659;171865;Rio da Conceição;TO;-11.336976532519618;-46.73764570668453;ibge_malha
1718709;171870;Rio dos Bois;TO;-9.235891901390104;-48.45250601235539;ibge_malha
1718758;171875;Rio Sono;TO;-9.64738290757259;-47.49599109591276;ibge_malha
1718808;171880;Sampaio;TO;-5.329627238416209;-47.91879944188611;ibge_malha
1718840;171884;Sandolândia;TO;-12.400993385340893;-49.87614638117184;ibge_malha
1718865;171886;Santa Fé do Araguaia;TO;-7.093102798070218;-48.97498670058713;ibge_malha
1718881;171888;Santa Maria do Tocantins;TO;-8.824676918243682;-47.84832210709532;ibge_malha
1718899;171889;Santa Rita do Tocantins;TO;-10.969968045439417;-49.29501583097836;ibge_malha
1718907;171890;Santa Rosa do Tocantins;TO;-11.397312106921268;-48.10837218511184;ibge_malha
1719004;171900;Santa Tereza do Tocantins;TO;-10.298962298646405;-47.741543843737915;ibge_malha
1720002;172000;Santa Terezinha do Tocantins;TO;-6.472679046585419;-47.751133924797344;ibge_malha
1720101;172010;São Bento do Tocantins;TO;-5.976012166935122;-47.93983490859167;ibge_malha
1720150;172015;São Félix do Tocantins;TO;-10.068592868967212;-46.677943548595486;ibge_malha
1720200;172020;São Miguel do Tocantins;TO;-5.543436775769284;-47.597762344819124;ibge_malha
1720259;172025;São Salvador do Tocantins;TO;-12.577560153865553;-48.3641472945386;ibge_malha
1720309;172030;São Sebastião do Tocantins;TO;-5.2410078275112;-48.331740352812176;ibge_malha
1720499;172049;São Valério;TO;-11.804068892902608;-48.16964579549729;ibge_malha
1720655;172065;Silvanópolis;TO;-11.130741690347163;-48.004933766472014;ibge_malha
1720804;172080;Sítio Novo do Tocantins;TO;-5.6351375693416905;-47.684096227233944;ibge_malha
1720853;172085;Sucupira;TO;-12.113291958524654;-48.83434319713629;ibge_malha
1720903;172090;Taguatinga;TO;-12.387298310394659;-46.56566719053154;ibge_malha
1720937;172093;Taipas do Tocantins;TO;-12.139716958050593;-46.99371996028143;ibge_malha
1720978;172097;Talismã;TO;-12.682163858463637;-49.04845308202656;ibge_malha
1721000;172100;Palmas;TO;-10.220187469177906;-48.152085141749644;ibge_malha
1721109;172110;Tocantínia;TO;-9.603357898277642;-48.14091076383729;ibge_malha
1721208;172120;Tocantinópolis;TO;-6.256851803636256;-47.53805974374307;ibge_malha
1721257;172125;Tupirama;TO;-8.938589303359787;-48.25959595584746;ibge_malha
1721307;172130;Tupiratins;TO;-8.356575994987692;-48.21068088299994;ibge_malha
1722081;172208;Wanderlândia;TO;-6.910060317575034;-48.00198027983624;ibge_malha
1722107;172210;Xambioá;TO;-6.545437799227675;-48.451030159825265;ibge_malha
2100055;210005;Açailândia;MA;-4.785818643661267;-47.332426349413325;ibge_malha
2100105;210010;Afonso Cunha;MA;-4.214779200879101;-43.29742302381575;ibge_malha
2100154;210015;Água Doce do Maranhão;MA;-2.9464336493172976;-42.16621343682661;ibge_malha
2100204;210020;Alcântara;MA;-2.3792836637939545;-44.53987504817721;ibge_malha
2100303;210030;Aldeias Altas;MA;-4.502734455521948;-43.38346711981941;ibge_malha
2100402;210040;Altamira do Maranhão;MA;-4.1670239088875745;-45.502816656588976;ibge_malha
2100436;210043;Alto Alegre do Maranhão;MA;-4.21063642746584;-44.39585055080465;ibge_malha
2100477;210047;Alto Alegre do Pindaré;MA;-3.8702660161654814;-46.00169036508036;ibge_malha
2100501;210050;Alto Parnaíba;MA;-9.508473346189572;-46.213301717240036;ibge_malha
2100550;210055;Amapá do Maranhão;MA;-1.6730659808464161;-45.948033594227624;ibge_malha
2100600;210060;Amarante do Maranhão;MA;-5.278402578211327;-46.58201554114854;ibge_malha
2100709;210070;Anajatuba;MA;-3.255638425429574;-44.59921955910849;ibge_malha
2100808;210080;Anapurus;MA;-3.5438716547309372;-43.10775836269455;ibge_malha
2100832;210083;Apicum-Açu;MA;-1.5353546035328025;-45.08738208508926;ibge_malha
2100873;210087;Araguanã;MA;-3.0790990915006415;-45.78734065080794;ibge_malha
2100907;210090;Araioses;MA;-2.9722554428790615;-42.016977162446516;ibge_malha
2100956;210095;Arame;MA;-5.027700548826231;-45.94596576685536;ibge_malha
2101004;210100;Arari;MA;-3.533374341704029;-44.72736850966023;ibge_malha
2101103;210110;Axixá;MA;-2.843892794284713;-44.09865025871436;ibge_malha
2101202;210120;Bacabal;MA;-4.17109990163151;-44.76186687601489;ibge_malha
2101251;210125;Bacabeira;MA;-2.9363355862621376;-44.35796936435836;ibge_malha
2101301;210130;Bacuri;MA;-1.6832678446795148;-45.162551720105405;ibge_malha
2101350;210135;Bacurituba;MA;-2.699603383187841;-44.695164666896936;ibge_malha
2101400;210140;Balsas;MA;-8.23764448411841;-46.34275911314056;ibge_malha
2101509;210150;Barão de Grajaú;MA;-6.592878803559902;-43.18804972735651;ibge_malha
2101608;210160;Barra do Corda;MA;-5.50412843078729;-45.18308159031845;ibge_malha
2101707;210170;Barreirinhas;MA;-2.8397504217489056;-42.91010969369424;ibge_malha
2101731;210173;Belágua;MA;-3.1012975426660456;-43.46233921204989;ibge_malha
2101772;210177;Bela Vista do Maranhão;MA;-3.7578308301293886;-45.26595807047107;ibge_malha
2101806;210180;Benedito Leite;MA;-7.120546716431372;-44.568312183533784;ibge_malha
2101905;210190;Bequimão;MA;-2.4309308334340822;-44.78565003607452;ibge_malha
2101939;210193;Bernardo do Mearim;MA;-4.680138471462616;-44.68783645586427;ibge_malha
2101970;210197;Boa Vista do Gurupi;MA;-1.762068067247384;-46.178914711973384;ibge_malha
2102002;210200;Bom Jardim;MA;-3.90040664330424;-46.41827329688975;ibge_malha
2102036;210203;Bom Jesus das Selvas;MA;-4.600797938332626;-46.68863778537272;ibge_malha
2102077;210207;Bom Lugar;MA;-4.346621905431354;-45.02095521152265;ibge_malha
2102101;210210;Brejo;MA;-3.6870095817327027;-42.82851473743274;ibge_malha
2102150;210215;Brejo de Areia;MA;-4.365109738043837;-45.65006682901788;ibge_malha
2102200;210220;Buriti;MA;-3.900468282766077;-43.00151307849311;ibge_malha
2102309;210230;Buriti Bravo;MA;-5.789175018722916;-43.83051111994343;ibge_malha
2102325;210232;Buriticupu;MA;-4.493807357018761;-46.342419277799515;ibge_malha
2102358;210235;Buritirana;MA;-5.518160273439916;-47.06181929355128;ibge_malha
2102374;210237;Cachoeira Grande;MA;-3.1200909551133167;-43.930933101312256;ibge_malha
2102408;210240;Cajapió;MA;-2.8744487882633574;-44.598771886367636;ibge_malha
2102507;210250;Cajari;MA;-3.390630002664038;-45.05271525865872;ibge_malha
2102556;210255;Campestre do Maranhão;MA;-6.17619730807064;-47.263853570078396;ibge_malha
2102606;210260;Cândido Mendes;MA;-1.6172009884996887;-45.6766874041573;ibge_malha
2102705;210270;Cantanhede;MA;-3.6216102279077997;-44.262692293031286;ibge_malha
2102754;210275;Capinzal do Norte;MA;-4.682119362164363;-44.306241059852326;ibge_malha
2102804;210280;Carolina;MA;-7.376403709482656;-47.211251559056436;ibge_malha
2102903;210290;Carutapera;MA;-1.3500833513926214;-46.02940713828199;ibge_malha
2103000;210300;Caxias;MA;-4.866413959389506;-43.29919249219873;ibge_malha
2103109;210310;Cedral;MA;-1.9774633390938774;-44.59375957741712;ibge_malha
2103125;210312;Central do Maranhão;MA;-2.2548903471689465;-44.85793090686117;ibge_malha
2103158;210315;Centro do Guilherme;MA;-2.4287225187713712;-46.11700251210658;ibge_malha
2103174;210317;Centro Novo do Maranhão;MA;-3.0707256533372687;-46.53364471218431;ibge_malha
2103208;210320;Chapadinha;MA;-3.8487642871357965;-43.45383426401153;ibge_malha
2103257;210325;Cidelândia;MA;-5.0571599323838194;-47.829776324535025;ibge_malha
2103307;210330;Codó;MA;-4.607247159477715;-43.886008846545195;ibge_malha
2103406;210340;Coelho Neto;MA;-4.248059595724893;-43.111931474767324;ibge_malha
2103505;210350;Colinas;MA;-6.055717378561883;-44.18142544026215;ibge_malha
2103554;210355;Conceição do Lago-Açu;MA;-3.7970351516659715;-44.8385182098585;ibge_malha
2103604;210360;Coroatá;MA;-4.102194654485154;-44.14530629813815;ibge_malha
2103703;210370;Cururupu;MA;-1.6728698594707896;-44.82059523599278;ibge_malha
2103752;210375;Davinópolis;MA;-5.598717759994983;-47.300432794374935;ibge_malha
2103802;210380;Dom Pedro;MA;-5.0212810134919605;-44.3971035054265;ibge_malha
2103901;210390;Duque Bacelar;MA;-4.099146162221059;-43.00987363809209;ibge_malha
2104008;210400;Esperantinópolis;MA;-4.899059122005974;-44.89052131311152;ibge_malha
2104057;210405;Estreito;MA;-6.782436351706027;-47.20116294767135;ibge_malha
2104073;210407;Feira Nova do Maranhão;MA;-7.018608083731515;-46.62674705562407;ibge_malha
2104081;210408;Fernando Falcão;MA;-6.173797344311202;-45.30616711738071;ibge_malha
2104099;210409;Formosa da Serra Negra;MA;-6.5142085914225;-46.18626960286872;ibge_malha
2104107;210410;Fortaleza dos Nogueiras;MA;-6.941954293528634;-46.0819267263326;ibge_malha
2104206;210420;Fortuna;MA;-5.6342971717448815;-44.014667225781196;ibge_malha
2104305;210430;Godofredo Viana;MA;-1.3697183823378665;-45.76264510893723;ibge_malha
2104404;210440;Gonçalves Dias;MA;-5.152256048680476;-44.17200546007554;ibge_malha
2104503;210450;Governador Archer;MA;-4.9994900506233595;-44.22151937202164;ibge_malha
2104552;210455;Governador Edison Lobão;MA;-5.718473837008041;-47.32478470614661;ibge_malha
2104602;210460;Governador Eugênio Barros;MA;-5.366808034518042;-44.0955977748973;ibge_malha
2104628;210462;Governador Luiz Rocha;MA;-5.528309703052171;-44.090227551363945;ibge_malha
2104651;210465;Governador Newton Bello;MA;-3.4191016725687957;-45.92589894563185;ibge_malha
2104677;210467;Governador Nunes Freire;MA;-2.0617473545527694;-45.81820841193583;ibge_malha
2104701;210470;Graça Aranha;MA;-5.414810124973774;-44.3181179011445;ibge_malha
2104800;210480;Grajaú;MA;-5.840232826346225;-46.014947307574204;ibge_malha
2104909;210490;Guimarães;MA;-2.1462235687979123;-44.66224897236152;ibge_malha
2105005;210500;Humberto de Campos;MA;-2.668555847365162;-43.575457587207836;ibge_malha
2105104;210510;Icatu;MA;-2.6506543432923553;-43.862287792405944;ibge_malha
2105153;210515;Igarapé do Meio;MA;-3.6564820569159;-45.123837075292656;ibge_malha
2105203;210520;Igarapé Grande;MA;-4.592096897964138;-44.82624561265077;ibge_malha
2105302;210530;Imperatriz;MA;-5.339779359712396;-47.57523269440035;ibge_malha
2105351;210535;Itaipava do Grajaú;MA;-5.1851344602720015;-45.67815202513127;ibge_malha
2105401;210540;Itapecuru Mirim;MA;-3.3873175606765082;-44.27763993762791;ibge_malha
2105427;210542;Itinga do Maranhão;MA;-4.271330985334327;-47.26053970092956;ibge_malha
2105450;210545;Jatobá;MA;-5.85225738751794;-44.294003493642066;ibge_malha
2105476;210547;Jenipapo dos Vieiras;MA;-5.3924080799137;-45.575836213143816;ibge_malha
2105500;210550;João Lisboa;MA;-5.229322965530091;-47.1263768099079;ibge_malha
2105609;210560;Joselândia;MA;-5.016027847910457;-44.75557895245398;ibge_malha
2105658;210565;Junco do Maranhão;MA;-1.918469640669804;-46.117871724336815;ibge_malha
2105708;210570;Lago da Pedra;MA;-4.738975440906378;-45.20530038194954;ibge_malha
2105807;210580;Lago do Junco;MA;-4.522535390409603;-44.976543059952654;ibge_malha
2105906;210590;Lago Verde;MA;-3.989465683559762;-44.882063095383266;ibge_malha
2105922;210592;Lagoa do Mato;MA;-6.032201758220127;-43.495633697150865;ibge_malha
