cnes;competence;ibge_id;municipality_code;municipality_name;uf;vinc_sus;atendhos;leithosp;niv_dep;nat_jur;is_sus_linked;has_hospital_care;has_hospital_beds;is_public_admin;is_public_hospital;name;latitude;longitude;coordinate_source;name_source
2012499;2101;1300706;130070;Boca do Acre;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2012499 (Boca do Acre - AM);-8.773147501681006;-68.04764090657362;ibge_malha;synthetic_municipality
2012383;2101;1300805;130080;Borba;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2012383 (Borba - AM);-4.957614596406921;-59.53469223387587;ibge_malha;synthetic_municipality
0203505;2101;1300839;130083;Caapiranga;AM;1;0;1;3;1244;1;0;1;1;1;CNES 0203505 (Caapiranga - AM);-3.082020195540638;-61.87774870432048;ibge_malha;synthetic_municipality
2016656;2101;1300839;130083;Caapiranga;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2016656 (Caapiranga - AM);-3.082020195540638;-61.87774870432048;ibge_malha;synthetic_municipality
2016419;2101;1300904;130090;Canutama;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2016419 (Canutama - AM);-7.300759125960522;-64.06190711056328;ibge_malha;synthetic_municipality
2017555;2101;1301001;130100;Carauari;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2017555 (Carauari - AM);-5.118527139091382;-67.33747506089618;ibge_malha;synthetic_municipality
2017652;2101;1301100;130110;Careiro;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2017652 (Careiro - AM);-3.770488071446851;-60.18327583005434;ibge_malha;synthetic_municipality
2016915;2101;1301159;130115;Careiro da Várzea;AM;1;1;0;3;1244;1;1;0;1;1;CNES 2016915 (Careiro da Várzea - AM);-3.2859994379412316;-59.598687619073104;ibge_malha;synthetic_municipality
2018136;2101;1301209;130120;Coari;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2018136 (Coari - AM);-4.436353817003345;-64.12531216237272;ibge_malha;synthetic_municipality
2019523;2101;1301308;130130;Codajás;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2019523 (Codajás - AM);-3.288981667059345;-62.97330685230495;ibge_malha;synthetic_municipality
2016397;2101;1301407;130140;Eirunepé;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2016397 (Eirunepé - AM);-7.0220035191262;-70.2182539363535;ibge_malha;synthetic_municipality
2708892;2101;1301506;130150;Envira;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2708892 (Envira - AM);-7.573287783322982;-70.05506491402014;ibge_malha;synthetic_municipality
2017717;2101;1301605;130160;Fonte Boa;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2017717 (Fonte Boa - AM);-2.490992367339539;-66.35791228200114;ibge_malha;synthetic_municipality
2017997;2101;1301654;130165;Guajará;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2017997 (Guajará - AM);-7.229782161848933;-72.84458758180493;ibge_malha;synthetic_municipality
2017016;2101;1301704;130170;Humaitá;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2017016 (Humaitá - AM);-7.3612135458146595;-62.48643782891811;ibge_malha;synthetic_municipality
2013614;2101;1301803;130180;Ipixuna;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2013614 (Ipixuna - AM);-7.180520805107572;-71.41287209426432;ibge_malha;synthetic_municipality
2012839;2101;1301852;130185;Iranduba;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2012839 (Iranduba - AM);-3.095219401099708;-60.47969868398399;ibge_malha;synthetic_municipality
2016923;2101;1301902;130190;Itacoatiara;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2016923 (Itacoatiara - AM);-3.174116833665352;-58.77534063802684;ibge_malha;synthetic_municipality
2013568;2101;1301951;130195;Itamarati;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2013568 (Itamarati - AM);-6.682817926344909;-68.11283501620126;ibge_malha;synthetic_municipality
2708906;2101;1302009;130200;Itapiranga;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2708906 (Itapiranga - AM);-2.4972360128444997;-58.61327254690987;ibge_malha;synthetic_municipality
2013495;2101;1302108;130210;Japurá;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2013495 (Japurá - AM);-1.6970763022426971;-68.32111697312799;ibge_malha;synthetic_municipality
2708914;2101;1302207;130220;Juruá;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2708914 (Juruá - AM);-3.5244766117470774;-66.30781180371045;ibge_malha;synthetic_municipality
2011875;2101;1302306;130230;Jutaí;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2011875 (Jutaí - AM);-4.715291416792586;-68.40630319140531;ibge_malha;synthetic_municipality
2012618;2101;1302405;130240;Lábrea;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2012618 (Lábrea - AM);-8.375601651822185;-65.81165847733696;ibge_malha;synthetic_municipality
2013258;2101;1302504;130250;Manacapuru;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2013258 (Manacapuru - AM);-3.291541013288628;-60.95874404882891;ibge_malha;synthetic_municipality
2011891;2101;1302553;130255;Manaquiri;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2011891 (Manaquiri - AM);-3.7790631029193564;-60.69727454449695;ibge_malha;synthetic_municipality
0119326;2101;1302603;130260;Manaus;AM;1;0;1;3;1023;1;0;1;1;1;CNES 0119326 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2012030;2101;1302603;130260;Manaus;AM;1;1;1;1;1023;1;1;1;1;1;CNES 2012030 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2012162;2101;1302603;130260;Manaus;AM;1;1;1;1;2062;1;1;1;1;1;CNES 2012162 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2012359;2101;1302603;130260;Manaus;AM;1;1;1;1;2062;1;1;1;1;1;CNES 2012359 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2012464;2101;1302603;130260;Manaus;AM;1;1;1;1;2062;1;1;1;1;1;CNES 2012464 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2012472;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2012472 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2012480;2101;1302603;130260;Manaus;AM;1;1;1;3;1031;1;1;1;1;1;CNES 2012480 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2012677;2101;1302603;130260;Manaus;AM;1;1;1;1;1147;1;1;1;1;1;CNES 2012677 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2012685;2101;1302603;130260;Manaus;AM;1;1;1;1;1147;1;1;1;1;1;CNES 2012685 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2013029;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2013029 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2013274;2101;1302603;130260;Manaus;AM;1;0;1;1;1147;1;0;1;1;1;CNES 2013274 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2013606;2101;1302603;130260;Manaus;AM;1;1;1;1;1147;1;1;1;1;1;CNES 2013606 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2013649;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2013649 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2017318;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2017318 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2017431;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2017431 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2017644;2101;1302603;130260;Manaus;AM;1;1;1;1;2011;1;1;1;1;1;CNES 2017644 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2017849;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2017849 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2018055;2101;1302603;130260;Manaus;AM;1;1;1;1;2062;1;1;1;1;1;CNES 2018055 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2018071;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2018071 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2018098;2101;1302603;130260;Manaus;AM;1;1;1;1;3999;1;1;1;1;1;CNES 2018098 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2018101;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2018101 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2018330;2101;1302603;130260;Manaus;AM;1;1;1;1;2240;1;1;1;1;1;CNES 2018330 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2018403;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2018403 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2018969;2101;1302603;130260;Manaus;AM;1;1;1;1;2062;1;1;1;1;1;CNES 2018969 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2019558;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2019558 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2019566;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2019566 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2019574;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2019574 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
3004104;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 3004104 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
3105490;2101;1302603;130260;Manaus;AM;1;1;1;1;2062;1;1;1;1;1;CNES 3105490 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
3151794;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 3151794 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
3179583;2101;1302603;130260;Manaus;AM;1;1;1;1;2305;1;1;1;1;1;CNES 3179583 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
3499359;2101;1302603;130260;Manaus;AM;1;1;1;1;2062;1;1;1;1;1;CNES 3499359 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
3664155;2101;1302603;130260;Manaus;AM;1;1;1;1;2240;1;1;1;1;1;CNES 3664155 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
5010039;2101;1302603;130260;Manaus;AM;1;1;0;1;2062;1;1;0;1;1;CNES 5010039 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
5169976;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 5169976 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
5967368;2101;1302603;130260;Manaus;AM;1;1;1;1;2062;1;1;1;1;1;CNES 5967368 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
6627595;2101;1302603;130260;Manaus;AM;1;1;1;1;1023;1;1;1;1;1;CNES 6627595 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
7564546;2101;1302603;130260;Manaus;AM;1;1;1;3;1023;1;1;1;1;1;CNES 7564546 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
7847718;2101;1302603;130260;Manaus;AM;1;0;1;3;1031;1;0;1;1;1;CNES 7847718 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
9963472;2101;1302603;130260;Manaus;AM;1;0;1;1;3999;1;0;1;1;1;CNES 9963472 (Manaus - AM);-2.6259215412459946;-60.259625348748166;ibge_malha;synthetic_municipality
2014688;2101;1302702;130270;Manicoré;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2014688 (Manicoré - AM);-6.4599540355509335;-61.44677707883231;ibge_malha;synthetic_municipality
2017660;2101;1302801;130280;Maraã;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2017660 (Maraã - AM);-2.4268303716251514;-65.03954600603562;ibge_malha;synthetic_municipality
2018144;2101;1302900;130290;Maués;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2018144 (Maués - AM);-4.984775480626198;-58.06092871992256;ibge_malha;synthetic_municipality
2016540;2101;1303007;130300;Nhamundá;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2016540 (Nhamundá - AM);-1.6805968743760162;-57.656237961425916;ibge_malha;synthetic_municipality
2011905;2101;1303106;130310;Nova Olinda do Norte;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2011905 (Nova Olinda do Norte - AM);-3.9895039293146284;-58.59976174714213;ibge_malha;synthetic_municipality
2708922;2101;1303205;130320;Novo Airão;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2708922 (Novo Airão - AM);-2.048249365714648;-61.70342889692951;ibge_malha;synthetic_municipality
2019604;2101;1303304;130330;Novo Aripuanã;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2019604 (Novo Aripuanã - AM);-6.824022915683538;-60.47715792726059;ibge_malha;synthetic_municipality
3210243;2101;1303403;130340;Parintins;AM;1;1;1;3;1244;1;1;1;1;1;CNES 3210243 (Parintins - AM);-2.6881021493162374;-56.85464628245094;ibge_malha;synthetic_municipality
2018381;2101;1303502;130350;Pauini;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2018381 (Pauini - AM);-7.757802952979325;-68.19712817496476;ibge_malha;synthetic_municipality
2013320;2101;1303536;130353;Presidente Figueiredo;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2013320 (Presidente Figueiredo - AM);-1.3709170843895615;-59.98955461402532;ibge_malha;synthetic_municipality
2708930;2101;1303569;130356;Rio Preto da Eva;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2708930 (Rio Preto da Eva - AM);-2.529822756673111;-59.63838248610667;ibge_malha;synthetic_municipality
7591012;2101;1303569;130356;Rio Preto da Eva;AM;1;0;1;3;1023;1;0;1;1;1;CNES 7591012 (Rio Preto da Eva - AM);-2.529822756673111;-59.63838248610667;ibge_malha;synthetic_municipality
2016478;2101;1303601;130360;Santa Isabel do Rio Negro;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2016478 (Santa Isabel do Rio Negro - AM);-0.3183681361381749;-65.52132920731893;ibge_malha;synthetic_municipality
3220966;2101;1303700;130370;Santo Antônio do Içá;AM;1;1;1;3;1023;1;1;1;1;1;CNES 3220966 (Santo Antônio do Içá - AM);-3.05290294907029;-69.08932698799939;ibge_malha;synthetic_municipality
2717387;2101;1303809;130380;São Gabriel da Cachoeira;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2717387 (São Gabriel da Cachoeira - AM);0.374477616580368;-67.99705931992042;ibge_malha;synthetic_municipality
4004736;2101;1303809;130380;São Gabriel da Cachoeira;AM;1;1;0;3;1015;1;1;0;1;1;CNES 4004736 (São Gabriel da Cachoeira - AM);0.374477616580368;-67.99705931992042;ibge_malha;synthetic_municipality
4004752;2101;1303809;130380;São Gabriel da Cachoeira;AM;1;1;0;3;1015;1;1;0;1;1;CNES 4004752 (São Gabriel da Cachoeira - AM);0.374477616580368;-67.99705931992042;ibge_malha;synthetic_municipality
4004779;2101;1303809;130380;São Gabriel da Cachoeira;AM;1;1;1;3;1244;1;1;1;1;1;CNES 4004779 (São Gabriel da Cachoeira - AM);0.374477616580368;-67.99705931992042;ibge_malha;synthetic_municipality
4004787;2101;1303809;130380;São Gabriel da Cachoeira;AM;1;1;1;3;1015;1;1;1;1;1;CNES 4004787 (São Gabriel da Cachoeira - AM);0.374477616580368;-67.99705931992042;ibge_malha;synthetic_municipality
2018128;2101;1303908;130390;São Paulo de Olivença;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2018128 (São Paulo de Olivença - AM);-4.501425019953467;-69.45111108414034;ibge_malha;synthetic_municipality
2011859;2101;1303957;130395;São Sebastião do Uatumã;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2011859 (São Sebastião do Uatumã - AM);-1.9417684401713793;-58.70525153699642;ibge_malha;synthetic_municipality
2016249;2101;1304005;130400;Silves;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2016249 (Silves - AM);-2.8205488910661334;-58.53708959498277;ibge_malha;synthetic_municipality
2016125;2101;1304062;130406;Tabatinga;AM;1;1;1;3;1015;1;1;1;1;1;CNES 2016125 (Tabatinga - AM);-4.028233306258846;-69.6776222057608;ibge_malha;synthetic_municipality
7459750;2101;1304062;130406;Tabatinga;AM;1;1;1;3;1023;1;1;1;1;1;CNES 7459750 (Tabatinga - AM);-4.028233306258846;-69.6776222057608;ibge_malha;synthetic_municipality
7459831;2101;1304062;130406;Tabatinga;AM;1;1;1;3;1023;1;1;1;1;1;CNES 7459831 (Tabatinga - AM);-4.028233306258846;-69.6776222057608;ibge_malha;synthetic_municipality
2012553;2101;1304104;130410;Tapauá;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2012553 (Tapauá - AM);-6.093701379340699;-64.95579179137738;ibge_malha;synthetic_municipality
2016141;2101;1304203;130420;Tefé;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2016141 (Tefé - AM);-4.470118169528795;-65.53154264363938;ibge_malha;synthetic_municipality
2012804;2101;1304237;130423;Tonantins;AM;1;1;1;3;1244;1;1;1;1;1;CNES 2012804 (Tonantins - AM);-2.69180070566827;-67.8260419144874;ibge_malha;synthetic_municipality
2016443;2101;1304260;130426;Uarini;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2016443 (Uarini - AM);-3.1656520596719315;-65.41079305520415;ibge_malha;synthetic_municipality
2717395;2101;1304302;130430;Urucará;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2717395 (Urucará - AM);-0.8944106080831752;-59.029575807528595;ibge_malha;synthetic_municipality
2016567;2101;1304401;130440;Urucurituba;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2016567 (Urucurituba - AM);-2.813764407537207;-57.77131523665416;ibge_malha;synthetic_municipality
2017911;2101;1304401;130440;Urucurituba;AM;1;1;1;3;1023;1;1;1;1;1;CNES 2017911 (Urucurituba - AM);-2.813764407537207;-57.77131523665416;ibge_malha;synthetic_municipality
2021382;2101;1600055;160005;Serra do Navio;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2021382 (Serra do Navio - AP);1.651742842165938;-52.268135879623266;ibge_malha;synthetic_municipality
2019701;2101;1600105;160010;Amapá;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2019701 (Amapá - AP);1.7467585114225994;-50.59259343542623;ibge_malha;synthetic_municipality
2021218;2101;1600154;160015;Pedra Branca do Amapari;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2021218 (Pedra Branca do Amapari - AP);1.1576018853896066;-52.51955569312976;ibge_malha;synthetic_municipality
2019728;2101;1600204;160020;Calçoene;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2019728 (Calçoene - AP);2.423839869821893;-51.40664650552991;ibge_malha;synthetic_municipality
2019663;2101;1600238;160023;Ferreira Gomes;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2019663 (Ferreira Gomes - AP);0.9570860770625078;-51.417326944923126;ibge_malha;synthetic_municipality
2020076;2101;1600279;160027;Laranjal do Jari;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2020076 (Laranjal do Jari - AP);1.101369774211346;-53.31054767209246;ibge_malha;synthetic_municipality
9619488;2101;1600279;160027;Laranjal do Jari;AP;1;0;1;3;1023;1;0;1;1;1;CNES 9619488 (Laranjal do Jari - AP);1.101369774211346;-53.31054767209246;ibge_malha;synthetic_municipality
0176664;2101;1600303;160030;Macapá;AP;1;0;1;3;1023;1;0;1;1;1;CNES 0176664 (Macapá - AP);0.5627552308237873;-50.69177741526286;ibge_malha;synthetic_municipality
2019647;2101;1600303;160030;Macapá;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2019647 (Macapá - AP);0.5627552308237873;-50.69177741526286;ibge_malha;synthetic_municipality
2020068;2101;1600303;160030;Macapá;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2020068 (Macapá - AP);0.5627552308237873;-50.69177741526286;ibge_malha;synthetic_municipality
2020645;2101;1600303;160030;Macapá;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2020645 (Macapá - AP);0.5627552308237873;-50.69177741526286;ibge_malha;synthetic_municipality
2020653;2101;1600303;160030;Macapá;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2020653 (Macapá - AP);0.5627552308237873;-50.69177741526286;ibge_malha;synthetic_municipality
2020890;2101;1600303;160030;Macapá;AP;1;1;1;1;3999;1;1;1;1;1;CNES 2020890 (Macapá - AP);0.5627552308237873;-50.69177741526286;ibge_malha;synthetic_municipality
7709196;2101;1600303;160030;Macapá;AP;1;0;1;3;1023;1;0;1;1;1;CNES 7709196 (Macapá - AP);0.5627552308237873;-50.69177741526286;ibge_malha;synthetic_municipality
2020165;2101;1600402;160040;Mazagão;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2020165 (Mazagão - AP);-0.06683410071342424;-51.95120057954042;ibge_malha;synthetic_municipality
2021463;2101;1600501;160050;Oiapoque;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2021463 (Oiapoque - AP);3.1118093422804494;-51.898684653306105;ibge_malha;synthetic_municipality
2019736;2101;1600535;160053;Porto Grande;AP;1;1;1;3;1244;1;1;1;1;1;CNES 2019736 (Porto Grande - AP);0.5856274509678399;-51.66996765962999;ibge_malha;synthetic_municipality
2021064;2101;1600600;160060;Santana;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2021064 (Santana - AP);0.12980348483378734;-51.37836415459109;ibge_malha;synthetic_municipality
2021765;2101;1600600;160060;Santana;AP;1;1;1;1;2062;1;1;1;1;1;CNES 2021765 (Santana - AP);0.12980348483378734;-51.37836415459109;ibge_malha;synthetic_municipality
2019671;2101;1600709;160070;Tartarugalzinho;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2019671 (Tartarugalzinho - AP);1.2975751958224098;-50.992609669265455;ibge_malha;synthetic_municipality
2020149;2101;1600808;160080;Vitória do Jari;AP;1;1;1;3;1023;1;1;1;1;1;CNES 2020149 (Vitória do Jari - AP);-0.9964438346944632;-52.06117908744139;ibge_malha;synthetic_municipality
6556450;2101;2900108;290010;Abaíra;BA;1;1;1;3;1244;1;1;1;1;1;CNES 6556450 (Abaíra - BA);-13.296579452439826;-41.74286633307678;ibge_malha;synthetic_municipality
2304295;2101;2900207;290020;Abaré;BA;1;1;1;3;1244;1;1;1;1;1;CNES 2304295 (Abaré - BA);-8.833548621726745;-39.317677705928965;ibge_malha;synthetic_municipality
2550393;2101;2900306;290030;Acajutiba;BA;1;0;1;3;1244;1;0;1;1;1;CNES 2550393 (Acajutiba - BA);-11.663178260736082;-38.00053699488207;ibge_malha;synthetic_municipality
2771292;2101;2900355;290035;Adustina;BA;1;1;1;3;1244;1;1;1;1;1;CNES 2771292 (Adustina - BA);-10.562275332170152;-38.037639053639396;ibge_malha;synthetic_municipality
2602202;2101;2900405;290040;Água Fria;BA;1;1;1;3;1244;1;1;1;1;1;CNES 2602202 (Água Fria - BA);-11.823172404517658;-38.71047337639318;ibge_malha;synthetic_municipality
4021185;2101;2900504;290050;Érico Cardoso;BA;1;0;1;3;1244;1;0;1;1;1;CNES 4021185 (Érico Cardoso - BA);-13.40021375708029;-42.06733404785442;ibge_malha;synthetic_municipality
4021231;2101;2900603;290060;Aiquara;BA;1;1;1;3;1244;1;1;1;1;1;CNES 4021231 (Aiquara - BA);-14.091801674701275;-39.88086403201501;ibge_malha;synthetic_municipality
2487322;2101;2900702;290070;Alagoinhas;BA;1;1;1;1;3999;1;1;1;1;1;CNES 2487322 (Alagoinhas - BA);-12.113111869397962;-38.40222297389029;ibge_malha;synthetic_municipality
2487411;2101;2900702;290070;Alagoinhas;BA;1;1;1;3;1244;1;1;1;1;1;CNES 2487411 (Alagoinhas - BA);-12.113111869397962;-38.40222297389029;ibge_malha;synthetic_municipality
2487438;2101;2900702;290070;Alagoinhas;BA;1;1;1;3;1023;1;1;1;1;1;CNES 2487438 (Alagoinhas - BA);-12.113111869397962;-38.40222297389029;ibge_malha;synthetic_municipality
2519879;2101;2900702;290070;Alagoinhas;BA;1;1;1;1;2054;1;1;1;1;1;CNES 2519879 (Alagoinhas - BA);-12.113111869397962;-38.40222297389029;ibge_malha;synthetic_municipality
2304848;2101;2900801;290080;Alcobaça;BA;1;1;1;1;3999;1;1;1;1;1;CNES 2304848 (Alcobaça - BA);-17.469229001071195;-39.40954783898665;ibge_malha;synthetic_municipality
2414244;2101;2901007;290100;Amargosa;BA;1;1;1;3;1244;1;1;1;1;1;CNES 2414244 (Amargosa - BA);-13.040848238555474;-39.62633029003709;ibge_malha;synthetic_municipality
